#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 08 27 16 30 110  5.0  6.0    MM    MM    MM  MM 1012.7  29.7    MM    MM   MM   MM    MM
2017 08 27 16 20 100  5.0  6.0    MM    MM    MM  MM 1012.7  29.7    MM    MM   MM   MM    MM
2017 08 27 16 10 110  6.0  7.0   1.0    MM    MM  97 1012.8  29.7    MM    MM   MM   MM    MM
2017 08 27 16 00 120  5.0  6.0   1.0     5    MM  97 1012.9  29.3  29.2    MM   MM +0.0    MM
2017 08 27 15 50 130  5.0  6.0    MM    MM    MM  MM 1012.9  29.2    MM    MM   MM   MM    MM
2017 08 27 15 40 120  6.0  7.0    MM    MM    MM  MM 1012.9  29.4    MM    MM   MM   MM    MM
2017 08 27 15 30 110  5.0  6.0    MM    MM    MM  MM 1012.9  29.5    MM    MM   MM   MM    MM
2017 08 27 15 20 100  4.0  6.0    MM    MM    MM  MM 1012.9  29.4    MM    MM   MM   MM    MM
2017 08 27 15 10 110  4.0  6.0   1.0    MM    MM  95 1012.9  29.5    MM    MM   MM   MM    MM
2017 08 27 15 00 100  3.0  4.0   1.0     6    MM  95 1013.0  29.3  29.2    MM   MM +0.5    MM
2017 08 27 14 50 110  3.0  4.0    MM    MM    MM  MM 1013.0  29.2    MM    MM   MM   MM    MM
2017 08 27 14 40 110  4.0  5.0    MM    MM    MM  MM 1012.9  29.2    MM    MM   MM   MM    MM
2017 08 27 14 30 110  4.0  6.0    MM    MM    MM  MM 1013.0  29.0    MM    MM   MM   MM    MM
2017 08 27 14 20 110  4.0  5.0    MM    MM    MM  MM 1013.1  28.9    MM    MM   MM   MM    MM
2017 08 27 14 10 100  4.0  4.0   1.0    MM    MM 101 1013.1  28.7    MM    MM   MM   MM    MM
2017 08 27 14 00  90  4.0  5.0   1.0     5    MM 101 1013.1  28.6  29.2    MM   MM +1.1    MM
2017 08 27 13 50  90  5.0  6.0    MM    MM    MM  MM 1012.9  28.6    MM    MM   MM   MM    MM
2017 08 27 13 40  90  5.0  6.0    MM    MM    MM  MM 1013.0  28.7    MM    MM   MM   MM    MM
2017 08 27 13 30  90  6.0  7.0    MM    MM    MM  MM 1012.9  28.8    MM    MM   MM   MM    MM
2017 08 27 13 20 100  6.0  7.0    MM    MM    MM  MM 1013.0  28.8    MM    MM   MM   MM    MM
2017 08 27 13 10  90  6.0  7.0   1.1    MM    MM  96 1012.9  28.9    MM    MM   MM   MM    MM
2017 08 27 13 00  70  5.0  6.0   1.1     6    MM  96 1012.9  28.6  29.1    MM   MM +1.2    MM
2017 08 27 12 50  60  6.0  8.0    MM    MM    MM  MM 1012.8  28.4    MM    MM   MM   MM    MM
2017 08 27 12 40  80  6.0  8.0    MM    MM    MM  MM 1012.6  28.7    MM    MM   MM   MM    MM
2017 08 27 12 30  80  7.0  9.0    MM    MM    MM  MM 1012.6  28.1    MM    MM   MM   MM    MM
2017 08 27 12 20  70  6.0  9.0    MM    MM    MM  MM 1012.5  28.5    MM    MM   MM   MM    MM
2017 08 27 12 10  70  6.0  7.0   1.0    MM    MM 100 1012.5  28.6    MM    MM   MM   MM    MM
2017 08 27 12 00  80  6.0  7.0   1.0     5    MM 100 1012.5  28.6  29.1    MM   MM +1.3    MM
2017 08 27 11 50  80  5.0  7.0    MM    MM    MM  MM 1012.5  28.5    MM    MM   MM   MM    MM
2017 08 27 11 40  90  6.0  8.0    MM    MM    MM  MM 1012.4  28.9    MM    MM   MM   MM    MM
2017 08 27 11 30  90  6.0  7.0    MM    MM    MM  MM 1012.3  28.9    MM    MM   MM   MM    MM
2017 08 27 11 20  90  7.0  8.0    MM    MM    MM  MM 1012.3  28.9    MM    MM   MM   MM    MM
2017 08 27 11 10 100  7.0  8.0   1.1    MM    MM  97 1012.1  28.9    MM    MM   MM   MM    MM
2017 08 27 11 00  90  7.0  9.0   1.1     5    MM  97 1012.0  28.9  29.1    MM   MM +0.9    MM
2017 08 27 10 50  90  7.0  8.0    MM    MM    MM  MM 1011.8  28.9    MM    MM   MM   MM    MM
2017 08 27 10 40 100  8.0 10.0    MM    MM    MM  MM 1011.7  28.9    MM    MM   MM   MM    MM
2017 08 27 10 30 100  7.0  8.0    MM    MM    MM  MM 1011.8  28.9    MM    MM   MM   MM    MM
2017 08 27 10 20 110  7.0  9.0    MM    MM    MM  MM 1011.7  28.9    MM    MM   MM   MM    MM
2017 08 27 10 10 110  7.0  9.0   1.0    MM    MM  96 1011.7  28.8    MM    MM   MM   MM    MM
2017 08 27 10 00 110  7.0  9.0   1.0     7    MM  96 1011.7  28.8  29.1    MM   MM +0.8    MM
2017 08 27 09 50 100  7.0  9.0    MM    MM    MM  MM 1011.6  28.4    MM    MM   MM   MM    MM
2017 08 27 09 40  90  7.0 10.0    MM    MM    MM  MM 1011.5  27.9    MM    MM   MM   MM    MM
2017 08 27 09 30  90  7.0  9.0    MM    MM    MM  MM 1011.6  27.5    MM    MM   MM   MM    MM
2017 08 27 09 20 120  9.0 12.0    MM    MM    MM  MM 1011.4  27.0    MM    MM   MM   MM    MM
2017 08 27 09 10  90  8.0 10.0   1.0    MM    MM  94 1011.2  28.9    MM    MM   MM   MM    MM
2017 08 27 09 00  90  7.0  9.0   1.0     7    MM  94 1011.2  28.9  29.2    MM   MM -0.0    MM
2017 08 27 08 50  80  7.0  9.0    MM    MM    MM  MM 1011.3  28.6    MM    MM   MM   MM    MM
2017 08 27 08 40  70  7.0  8.0    MM    MM    MM  MM 1011.3  28.4    MM    MM   MM   MM    MM
2017 08 27 08 30  70  7.0  8.0    MM    MM    MM  MM 1011.3  28.2    MM    MM   MM   MM    MM
2017 08 27 08 20  70  6.0  8.0    MM    MM    MM  MM 1011.3  28.1    MM    MM   MM   MM    MM
2017 08 27 08 10  70  6.0  8.0   1.0    MM    MM  93 1011.2  27.9    MM    MM   MM   MM    MM
2017 08 27 08 00  60  7.0  9.0   1.0     5    MM  93 1011.1  27.8  29.2    MM   MM -0.9    MM
2017 08 27 07 50  70  7.0  8.0    MM    MM    MM  MM 1011.0  27.7    MM    MM   MM   MM    MM
2017 08 27 07 40  70  7.0  9.0    MM    MM    MM  MM 1011.0  27.5    MM    MM   MM   MM    MM
2017 08 27 07 30  70  8.0 10.0    MM    MM    MM  MM 1011.0  28.2    MM    MM   MM   MM    MM
2017 08 27 07 20  80  7.0  9.0    MM    MM    MM  MM 1011.0  28.8    MM    MM   MM   MM    MM
2017 08 27 07 10  90  7.0  8.0   1.0    MM    MM  92 1011.0  28.6    MM    MM   MM   MM    MM
2017 08 27 07 00  90  6.0  8.0   1.0     5    MM  92 1010.9  27.8  29.2    MM   MM -1.9    MM
2017 08 27 06 50  90  8.0 14.0    MM    MM    MM  MM 1011.0  27.6    MM    MM   MM   MM    MM
2017 08 27 06 40  90  7.0  9.0    MM    MM    MM  MM 1011.1  28.9    MM    MM   MM   MM    MM
2017 08 27 06 30  90  7.0  8.0    MM    MM    MM  MM 1011.3  28.9    MM    MM   MM   MM    MM
2017 08 27 06 20  90  6.0  8.0    MM    MM    MM  MM 1011.3  29.0    MM    MM   MM   MM    MM
2017 08 27 06 10  90  7.0  8.0   1.1    MM    MM  89 1011.3  29.0    MM    MM   MM   MM    MM
2017 08 27 06 00  90  7.0  9.0   1.1     5    MM  89 1011.4  29.0  29.2    MM   MM -1.4    MM
2017 08 27 05 50  90  7.0  8.0    MM    MM    MM  MM 1011.4  29.0    MM    MM   MM   MM    MM
2017 08 27 05 40  90  7.0  9.0    MM    MM    MM  MM 1011.6  29.0    MM    MM   MM   MM    MM
2017 08 27 05 30  90  7.0  9.0    MM    MM    MM  MM 1011.7  29.0    MM    MM   MM   MM    MM
2017 08 27 05 20 100  7.0  9.0    MM    MM    MM  MM 1011.7  29.0    MM    MM   MM   MM    MM
2017 08 27 05 10 100  8.0 10.0   1.0    MM    MM  87 1011.9  29.1    MM    MM   MM   MM    MM
2017 08 27 05 00 100  8.0 10.0   1.0     7    MM  87 1012.0  29.1  29.2    MM   MM -1.0    MM
2017 08 27 04 50  90  7.0  9.0    MM    MM    MM  MM 1012.2  29.1    MM    MM   MM   MM    MM
2017 08 27 04 40  90  8.0  9.0    MM    MM    MM  MM 1012.3  29.1    MM    MM   MM   MM    MM
2017 08 27 04 30  90  7.0  8.0    MM    MM    MM  MM 1012.5  29.0    MM    MM   MM   MM    MM
2017 08 27 04 20  90  7.0  8.0    MM    MM    MM  MM 1012.6  28.9    MM    MM   MM   MM    MM
2017 08 27 04 10 100  7.0  9.0   1.0    MM    MM  90 1012.6  28.8    MM    MM   MM   MM    MM
2017 08 27 04 00 100  7.0  9.0   1.0     7    MM  90 1012.8  28.7  29.2    MM   MM +0.0    MM
2017 08 27 03 50  90  6.0  8.0    MM    MM    MM  MM 1012.8  28.6    MM    MM   MM   MM    MM
2017 08 27 03 40  90  7.0  8.0    MM    MM    MM  MM 1012.8  28.5    MM    MM   MM   MM    MM
2017 08 27 03 30  90  6.0  8.0    MM    MM    MM  MM 1012.8  28.5    MM    MM   MM   MM    MM
2017 08 27 03 20  90  7.0  9.0    MM    MM    MM  MM 1012.7  28.4    MM    MM   MM   MM    MM
2017 08 27 03 10  90  7.0  9.0   1.0    MM    MM  91 1012.8  28.6    MM    MM   MM   MM    MM
2017 08 27 03 00  80  8.0 10.0   1.0     7    MM  91 1012.8  28.7  29.2    MM   MM +0.7    MM
2017 08 27 02 50  90  7.0  8.0    MM    MM    MM  MM 1012.9  28.7    MM    MM   MM   MM    MM
2017 08 27 02 40  90  7.0  8.0    MM    MM    MM  MM 1012.9  28.6    MM    MM   MM   MM    MM
2017 08 27 02 30  80  6.0  8.0    MM    MM    MM  MM 1013.1  28.5    MM    MM   MM   MM    MM
2017 08 27 02 20  50  5.0  6.0    MM    MM    MM  MM 1013.1  27.9    MM    MM   MM   MM    MM
2017 08 27 02 10  60  6.0  8.0   1.0    MM    MM  92 1013.1  27.8    MM    MM   MM   MM    MM
2017 08 27 02 00  80  8.0 10.0   1.0     5    MM  92 1013.0  28.7  29.4    MM   MM +1.3    MM
2017 08 27 01 50  80  7.0  9.0    MM    MM    MM  MM 1012.9  28.5    MM    MM   MM   MM    MM
2017 08 27 01 40  90  7.0  8.0    MM    MM    MM  MM 1012.9  28.5    MM    MM   MM   MM    MM
2017 08 27 01 30  90  7.0  8.0    MM    MM    MM  MM 1012.8  28.5    MM    MM   MM   MM    MM
2017 08 27 01 20  90  6.0  8.0    MM    MM    MM  MM 1012.7  28.5    MM    MM   MM   MM    MM
2017 08 27 01 10  90  7.0  8.0   1.1    MM    MM  91 1012.8  28.6    MM    MM   MM   MM    MM
2017 08 27 01 00  90  7.0  9.0   1.1     7    MM  91 1012.7  28.5  29.4    MM   MM +1.3    MM
2017 08 27 00 50 100  7.0  9.0    MM    MM    MM  MM 1012.5  28.4    MM    MM   MM   MM    MM
2017 08 27 00 40 100  7.0  9.0    MM    MM    MM  MM 1012.5  28.4    MM    MM   MM   MM    MM
2017 08 27 00 30 100  7.0  9.0    MM    MM    MM  MM 1012.4  28.5    MM    MM   MM   MM    MM
2017 08 27 00 20  80  8.0 11.0    MM    MM    MM  MM 1012.3  28.9    MM    MM   MM   MM    MM
2017 08 27 00 10 110  6.0  8.0   1.0    MM    MM  92 1012.3  28.3    MM    MM   MM   MM    MM
2017 08 27 00 00  90  7.0  9.0   1.0     5    MM  92 1012.1  28.1  29.5    MM   MM +0.8    MM
2017 08 26 23 50  80  7.0  9.0    MM    MM    MM  MM 1012.0  29.1    MM    MM   MM   MM    MM
2017 08 26 23 40  70  8.0 10.0    MM    MM    MM  MM 1011.9  29.1    MM    MM   MM   MM    MM
2017 08 26 23 30  80  8.0 10.0    MM    MM    MM  MM 1012.0  29.0    MM    MM   MM   MM    MM
2017 08 26 23 20  70  8.0  9.0    MM    MM    MM  MM 1011.9  29.0    MM    MM   MM   MM    MM
2017 08 26 23 10  70  7.0  9.0   1.0    MM    MM  93 1011.7  29.0    MM    MM   MM   MM    MM
2017 08 26 23 00  80  7.0  9.0   1.0     5    MM  93 1011.7  29.1  29.5    MM   MM +0.4    MM
2017 08 26 22 50  80  7.0  8.0    MM    MM    MM  MM 1011.7  29.1    MM    MM   MM   MM    MM
2017 08 26 22 40  80  7.0  9.0    MM    MM    MM  MM 1011.6  29.1    MM    MM   MM   MM    MM
2017 08 26 22 30  80  7.0  9.0    MM    MM    MM  MM 1011.6  29.0    MM    MM   MM   MM    MM
2017 08 26 22 20  80  7.0  9.0    MM    MM    MM  MM 1011.4  29.0    MM    MM   MM   MM    MM
2017 08 26 22 10  70  7.0  9.0   1.0    MM    MM  95 1011.3  29.0    MM    MM   MM   MM    MM
2017 08 26 22 00  70  7.0  9.0   1.0     6    MM  95 1011.4  29.0  29.5    MM   MM +0.0    MM
2017 08 26 21 50  70  8.0  9.0    MM    MM    MM  MM 1011.5  29.0    MM    MM   MM   MM    MM
2017 08 26 21 40  70  8.0 10.0    MM    MM    MM  MM 1011.4  28.9    MM    MM   MM   MM    MM
2017 08 26 21 30  70  7.0  8.0    MM    MM    MM  MM 1011.4  28.9    MM    MM   MM   MM    MM
2017 08 26 21 20  90  7.0  9.0    MM    MM    MM  MM 1011.4  28.6    MM    MM   MM   MM    MM
2017 08 26 21 10  90  8.0  9.0   1.0    MM    MM  96 1011.3  28.8    MM    MM   MM   MM    MM
2017 08 26 21 00  90  6.0  7.0   1.0     6    MM  96 1011.3  29.1  29.5    MM   MM -0.5    MM
2017 08 26 20 50  80  7.0  9.0    MM    MM    MM  MM 1011.2  29.4    MM    MM   MM   MM    MM
2017 08 26 20 40  70  7.0  9.0    MM    MM    MM  MM 1011.2  29.4    MM    MM   MM   MM    MM
2017 08 26 20 30  70  7.0  8.0    MM    MM    MM  MM 1011.2  29.4    MM    MM   MM   MM    MM
2017 08 26 20 20  70  7.0  9.0    MM    MM    MM  MM 1011.2  29.3    MM    MM   MM   MM    MM
2017 08 26 20 10  70  7.0  9.0   0.9    MM    MM 100 1011.3  29.3    MM    MM   MM   MM    MM
2017 08 26 20 00  70  7.0  9.0   0.9     6    MM 100 1011.3  29.3  29.4    MM   MM -1.0    MM
2017 08 26 19 50  70  8.0  9.0    MM    MM    MM  MM 1011.3  29.3    MM    MM   MM   MM    MM
2017 08 26 19 40  70  8.0 10.0    MM    MM    MM  MM 1011.3  29.3    MM    MM   MM   MM    MM
2017 08 26 19 30  70  8.0  9.0    MM    MM    MM  MM 1011.3  29.3    MM    MM   MM   MM    MM
2017 08 26 19 20  70  8.0 10.0    MM    MM    MM  MM 1011.4  29.3    MM    MM   MM   MM    MM
2017 08 26 19 10  70  8.0 10.0   0.9    MM    MM  98 1011.4  29.3    MM    MM   MM   MM    MM
2017 08 26 19 00  70  7.0  9.0   0.9     6    MM  98 1011.4  29.4  29.5    MM   MM -1.7    MM
2017 08 26 18 50  70  7.0  8.0    MM    MM    MM  MM 1011.4  29.2    MM    MM   MM   MM    MM
2017 08 26 18 40  70  7.0  8.0    MM    MM    MM  MM 1011.5  29.4    MM    MM   MM   MM    MM
2017 08 26 18 30  70  7.0  9.0    MM    MM    MM  MM 1011.6  29.4    MM    MM   MM   MM    MM
2017 08 26 18 20  70  7.0  9.0    MM    MM    MM  MM 1011.7  29.4    MM    MM   MM   MM    MM
2017 08 26 18 10  80  7.0  8.0   0.9    MM    MM  97 1011.7  29.3    MM    MM   MM   MM    MM
2017 08 26 18 00  80  7.0  8.0   0.9     6    MM  97 1011.8  29.4  29.4    MM   MM -1.7    MM
2017 08 26 17 50  70  6.0  7.0    MM    MM    MM  MM 1012.0  29.4    MM    MM   MM   MM    MM
2017 08 26 17 40  70  6.0  7.0    MM    MM    MM  MM 1012.0  29.5    MM    MM   MM   MM    MM
2017 08 26 17 30  70  6.0  8.0    MM    MM    MM  MM 1012.2  29.4    MM    MM   MM   MM    MM
2017 08 26 17 20  80  6.0  8.0    MM    MM    MM  MM 1012.1  29.3    MM    MM   MM   MM    MM
2017 08 26 17 10  60  5.0  6.0   0.9    MM    MM  98 1012.3  29.4    MM    MM   MM   MM    MM
2017 08 26 17 00  70  6.0  7.0   0.9     5    MM  98 1012.3  29.4  29.4    MM   MM -1.5    MM
2017 08 26 16 50  70  6.0  8.0    MM    MM    MM  MM 1012.5  29.4    MM    MM   MM   MM    MM
2017 08 26 16 40  80  6.0  8.0    MM    MM    MM  MM 1012.6  29.4    MM    MM   MM   MM    MM
2017 08 26 16 30  70  6.0  7.0    MM    MM    MM  MM 1012.7  29.4    MM    MM   MM   MM    MM
2017 08 26 16 20  70  6.0  8.0    MM    MM    MM  MM 1012.9  29.3    MM    MM   MM   MM    MM
2017 08 26 16 10  70  6.0  8.0   0.9    MM    MM  99 1013.1  29.1    MM    MM   MM   MM    MM
2017 08 26 16 00  60  6.0  8.0   0.9     5    MM  99 1013.1  29.0  29.4    MM   MM -0.4    MM
2017 08 26 15 50  60  8.0  9.0    MM    MM    MM  MM 1013.2  28.8    MM    MM   MM   MM    MM
2017 08 26 15 40  70  7.0  9.0    MM    MM    MM  MM 1013.2  29.2    MM    MM   MM   MM    MM
2017 08 26 15 30  80  6.0  8.0    MM    MM    MM  MM 1013.4  29.4    MM    MM   MM   MM    MM
2017 08 26 15 20  80  7.0  8.0    MM    MM    MM  MM 1013.4  29.5    MM    MM   MM   MM    MM
2017 08 26 15 10  70  7.0  8.0   0.9    MM    MM 101 1013.4  29.5    MM    MM   MM   MM    MM
2017 08 26 15 00  80  5.0  7.0   0.9     6    MM 101 1013.5  29.0  29.3    MM   MM +0.3    MM
2017 08 26 14 50  90  5.0 10.0    MM    MM    MM  MM 1013.5  28.1    MM    MM   MM   MM    MM
2017 08 26 14 40  80  6.0  7.0    MM    MM    MM  MM 1013.5  29.5    MM    MM   MM   MM    MM
2017 08 26 14 30  80  6.0  8.0    MM    MM    MM  MM 1013.7  29.6    MM    MM   MM   MM    MM
2017 08 26 14 20  80  6.0  7.0    MM    MM    MM  MM 1013.7  29.5    MM    MM   MM   MM    MM
2017 08 26 14 10  80  6.0  7.0   0.9    MM    MM  98 1013.7  29.4    MM    MM   MM   MM    MM
2017 08 26 14 00  70  6.0  8.0   0.9     6    MM  98 1013.8  29.4  29.3    MM   MM +1.0    MM
2017 08 26 13 50  70  7.0  8.0    MM    MM    MM  MM 1013.7  29.5    MM    MM   MM   MM    MM
2017 08 26 13 40  70  6.0  8.0    MM    MM    MM  MM 1013.5  29.5    MM    MM   MM   MM    MM
2017 08 26 13 30  80  6.0  8.0    MM    MM    MM  MM 1013.6  29.5    MM    MM   MM   MM    MM
2017 08 26 13 20  70  6.0  8.0    MM    MM    MM  MM 1013.6  29.5    MM    MM   MM   MM    MM
2017 08 26 13 10  80  6.0  8.0   0.9    MM    MM  96 1013.5  29.5    MM    MM   MM   MM    MM
2017 08 26 13 00  70  7.0  8.0   0.9     5    MM  96 1013.5  29.5  29.3    MM   MM +1.2    MM
2017 08 26 12 50  80  7.0  8.0    MM    MM    MM  MM 1013.5  29.5    MM    MM   MM   MM    MM
2017 08 26 12 40  70  6.0  8.0    MM    MM    MM  MM 1013.4  29.5    MM    MM   MM   MM    MM
2017 08 26 12 30  70  7.0  8.0    MM    MM    MM  MM 1013.3  29.5    MM    MM   MM   MM    MM
2017 08 26 12 20  70  7.0  8.0    MM    MM    MM  MM 1013.4  29.4    MM    MM   MM   MM    MM
2017 08 26 12 10  80  6.0  8.0   1.0    MM    MM  98 1013.3  29.4    MM    MM   MM   MM    MM
2017 08 26 12 00  70  6.0  8.0   1.0     5    MM  98 1013.2  29.3  29.3    MM   MM +1.2    MM
2017 08 26 11 50  80  6.0  8.0    MM    MM    MM  MM 1013.1  29.2    MM    MM   MM   MM    MM
2017 08 26 11 40  80  6.0  8.0    MM    MM    MM  MM 1013.1  29.3    MM    MM   MM   MM    MM
2017 08 26 11 30  80  6.0  8.0    MM    MM    MM  MM 1012.9  29.0    MM    MM   MM   MM    MM
2017 08 26 11 20  80  6.0  7.0    MM    MM    MM  MM 1012.9  29.0    MM    MM   MM   MM    MM
2017 08 26 11 10  80  6.0  8.0   1.0    MM    MM  95 1012.8  29.0    MM    MM   MM   MM    MM
2017 08 26 11 00  80  6.0  8.0   1.0     5    MM  95 1012.8  28.8  29.3    MM   MM +0.6    MM
2017 08 26 10 50  80  7.0  8.0    MM    MM    MM  MM 1012.6  28.8    MM    MM   MM   MM    MM
2017 08 26 10 40  80  7.0  9.0    MM    MM    MM  MM 1012.4  28.5    MM    MM   MM   MM    MM
2017 08 26 10 30  80  8.0 10.0    MM    MM    MM  MM 1012.4  28.5    MM    MM   MM   MM    MM
2017 08 26 10 20  70  7.0  8.0    MM    MM    MM  MM 1012.4  28.8    MM    MM   MM   MM    MM
2017 08 26 10 10  80  6.0  8.0   1.0    MM    MM  93 1012.3  28.7    MM    MM   MM   MM    MM
2017 08 26 10 00  70  7.0  9.0   1.0     6    MM  93 1012.3  28.7  29.2    MM   MM -0.0    MM
2017 08 26 09 50  70  7.0  8.0    MM    MM    MM  MM 1012.3  28.8    MM    MM   MM   MM    MM
2017 08 26 09 40  70  7.0  8.0    MM    MM    MM  MM 1012.2  28.7    MM    MM   MM   MM    MM
2017 08 26 09 30  70  7.0  9.0    MM    MM    MM  MM 1012.2  28.6    MM    MM   MM   MM    MM
2017 08 26 09 20  70  8.0 10.0    MM    MM    MM  MM 1012.2  28.6    MM    MM   MM   MM    MM
2017 08 26 09 10  70  8.0 10.0   1.0    MM    MM  91 1012.0  28.8    MM    MM   MM   MM    MM
2017 08 26 09 00  70  7.0  9.0   1.0     5    MM  91 1012.0  29.1  29.3    MM   MM -0.6    MM
2017 08 26 08 50  60  7.0  8.0    MM    MM    MM  MM 1012.1  29.1    MM    MM   MM   MM    MM
2017 08 26 08 40  60  7.0  9.0    MM    MM    MM  MM 1012.1  29.1    MM    MM   MM   MM    MM
2017 08 26 08 30  70  7.0  8.0    MM    MM    MM  MM 1012.2  29.2    MM    MM   MM   MM    MM
2017 08 26 08 20  60  6.0  8.0    MM    MM    MM  MM 1012.3  29.1    MM    MM   MM   MM    MM
2017 08 26 08 10  60  6.0  8.0   0.9    MM    MM  91 1012.2  29.0    MM    MM   MM   MM    MM
2017 08 26 08 00  60  6.0  8.0   0.9     5    MM  91 1012.2  29.1  29.3    MM   MM -0.9    MM
2017 08 26 07 50  60  6.0  8.0    MM    MM    MM  MM 1012.2  29.1    MM    MM   MM   MM    MM
2017 08 26 07 40  60  6.0  8.0    MM    MM    MM  MM 1012.2  29.1    MM    MM   MM   MM    MM
2017 08 26 07 30  60  6.0  8.0    MM    MM    MM  MM 1012.2  29.0    MM    MM   MM   MM    MM
2017 08 26 07 20  60  6.0  8.0    MM    MM    MM  MM 1012.2  28.9    MM    MM   MM   MM    MM
2017 08 26 07 10  60  6.0  8.0   0.9    MM    MM  88 1012.3  28.9    MM    MM   MM   MM    MM
2017 08 26 07 00  50  6.0  8.0   0.9     5    MM  88 1012.4  28.7  29.3    MM   MM -1.3    MM
2017 08 26 06 50  50  7.0  8.0    MM    MM    MM  MM 1012.5  28.6    MM    MM   MM   MM    MM
2017 08 26 06 40  60  5.0  7.0    MM    MM    MM  MM 1012.5  28.5    MM    MM   MM   MM    MM
2017 08 26 06 30  50  6.0  7.0    MM    MM    MM  MM 1012.6  28.1    MM    MM   MM   MM    MM
2017 08 26 06 20  50  8.0 10.0    MM    MM    MM  MM 1012.6  27.6    MM    MM   MM   MM    MM
2017 08 26 06 10  50  7.0  9.0   0.9    MM    MM  91 1012.5  29.0    MM    MM   MM   MM    MM
2017 08 26 06 00  50  7.0  8.0   0.9     5    MM  91 1012.6  29.0  29.3    MM   MM -1.5    MM
2017 08 26 05 50  60  7.0  8.0    MM    MM    MM  MM 1012.6  29.2    MM    MM   MM   MM    MM
2017 08 26 05 40  60  7.0  9.0    MM    MM    MM  MM 1012.7  29.3    MM    MM   MM   MM    MM
2017 08 26 05 30  60  7.0  8.0    MM    MM    MM  MM 1012.8  29.2    MM    MM   MM   MM    MM
2017 08 26 05 20  60  7.0  8.0    MM    MM    MM  MM 1012.9  29.2    MM    MM   MM   MM    MM
2017 08 26 05 10  50  7.0  9.0   0.9    MM    MM  92 1013.0  29.2    MM    MM   MM   MM    MM
2017 08 26 05 00  50  6.0  8.0   0.9     5    MM  92 1013.1  29.3  29.3    MM   MM -1.0    MM
2017 08 26 04 50  50  7.0  9.0    MM    MM    MM  MM 1013.1  29.3    MM    MM   MM   MM    MM
2017 08 26 04 40  60  7.0  8.0    MM    MM    MM  MM 1013.2  29.4    MM    MM   MM   MM    MM
2017 08 26 04 30  60  7.0  9.0    MM    MM    MM  MM 1013.4  29.4    MM    MM   MM   MM    MM
2017 08 26 04 20  50  7.0  9.0    MM    MM    MM  MM 1013.4  29.4    MM    MM   MM   MM    MM
2017 08 26 04 10  60  7.0  8.0   0.9    MM    MM  93 1013.5  29.4    MM    MM   MM   MM    MM
2017 08 26 04 00  60  6.0  8.0   0.9     5    MM  93 1013.7  29.2  29.4    MM   MM +0.0    MM
2017 08 26 03 50  70  6.0  8.0    MM    MM    MM  MM 1013.7  29.0    MM    MM   MM   MM    MM
2017 08 26 03 40  60  7.0  8.0    MM    MM    MM  MM 1013.8  29.3    MM    MM   MM   MM    MM
2017 08 26 03 30  50  7.0  9.0    MM    MM    MM  MM 1014.0  29.5    MM    MM   MM   MM    MM
2017 08 26 03 20  50  7.0  9.0    MM    MM    MM  MM 1014.0  29.5    MM    MM   MM   MM    MM
2017 08 26 03 10  50  7.0  9.0   0.9    MM    MM  90 1014.0  29.5    MM    MM   MM   MM    MM
2017 08 26 03 00  50  6.0  8.0   0.9     5    MM  90 1014.1  29.4  29.4    MM   MM +0.5    MM
2017 08 26 02 50  50  7.0  9.0    MM    MM    MM  MM 1014.1  29.5    MM    MM   MM   MM    MM
2017 08 26 02 40  60  7.0  9.0    MM    MM    MM  MM 1014.1  29.5    MM    MM   MM   MM    MM
2017 08 26 02 30  50  7.0  8.0    MM    MM    MM  MM 1014.2  29.5    MM    MM   MM   MM    MM
2017 08 26 02 20  50  7.0  8.0    MM    MM    MM  MM 1014.2  29.5    MM    MM   MM   MM    MM
2017 08 26 02 10  60  7.0  9.0   0.9    MM    MM  88 1014.2  29.5    MM    MM   MM   MM    MM
2017 08 26 02 00  60  8.0  9.0   0.9     5    MM  88 1014.1  29.5  29.4    MM   MM +1.0    MM
2017 08 26 01 50  50  8.0 10.0    MM    MM    MM  MM 1014.3  29.6    MM    MM   MM   MM    MM
2017 08 26 01 40  60  7.0  9.0    MM    MM    MM  MM 1014.1  29.6    MM    MM   MM   MM    MM
2017 08 26 01 30  60  7.0  9.0    MM    MM    MM  MM 1014.1  29.6    MM    MM   MM   MM    MM
2017 08 26 01 20  70  6.0  8.0    MM    MM    MM  MM 1014.1  29.3    MM    MM   MM   MM    MM
2017 08 26 01 10  80  6.0  8.0   0.9    MM    MM  92 1014.0  29.0    MM    MM   MM   MM    MM
2017 08 26 01 00  60  7.0  8.0   0.9     5    MM  92 1013.9  29.3  29.4    MM   MM +0.9    MM
2017 08 26 00 50  60  6.0  8.0    MM    MM    MM  MM 1013.8  29.5    MM    MM   MM   MM    MM
2017 08 26 00 40  60  6.0  8.0    MM    MM    MM  MM 1013.9  29.5    MM    MM   MM   MM    MM
2017 08 26 00 30  60  7.0  9.0    MM    MM    MM  MM 1013.9  29.5    MM    MM   MM   MM    MM
2017 08 26 00 20  60  7.0  8.0    MM    MM    MM  MM 1013.9  29.6    MM    MM   MM   MM    MM
